INPUT:text	INPUT:word	INPUT:pronoun	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted
Хотя Диккенс, как говорят, помог Коллинзу развить характер Мэтта Грайса, он, вероятно, основан на «Кожаном чулке» из романов Джеймса Фенимора Купера.	Мэтта Грайса	он	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef39d0648b7249242a9068	000271bf80--64ef36260308d50982a5a7ee	000271bf80--64ef39d0648b7249242a9068	000271bf80--64ef39d0648b7249242a9065	e76e6be096a07ff4e509b9634b1d0826	APPROVED	2023-08-30T12:45:04.475	2023-08-30T12:45:52.606	2023-08-30T12:45:52.606
Марк полностью ушел в заботу о Блейзе, белом коне. Он боялся, что конюхи в конюшнях Берлингтона били его и издевались над ним, потому что он был робким, поэтому он взял кормление и уход за животным на себя.	Блейзе	Он боялся	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef39d0648b7249242a9068	000271bf80--64ef36270308d50982a5a892	000271bf80--64ef39d0648b7249242a9068	000271bf80--64ef39d0648b7249242a9065	e76e6be096a07ff4e509b9634b1d0826	APPROVED	2023-08-30T12:45:04.475	2023-08-30T12:45:52.606	2023-08-30T12:45:52.606
Марк полностью ушел в заботу о Блейзе, белом коне. Он боялся, что конюхи в конюшнях Берлингтона били его и издевались над ним, потому что он был робким, поэтому он взял кормление и уход за животным на себя.	Марк	издевались над ним	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef39d18cabf13b41f89f86	000271bf80--64ef36260308d50982a5a795	000271bf80--64ef39d18cabf13b41f89f86	000271bf80--64ef39d18cabf13b41f89f83	18173499438e95cb91a369a5eb1a60a9	APPROVED	2023-08-30T12:45:05.213	2023-08-30T12:46:13.603	2023-08-30T12:46:13.603
Я воткнул булавку в морковку. Когда я вытащил булавку, она оставила дырку.	морковку	она	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef39d18cabf13b41f89f86	000271bf80--64ef36132409351a10c5f671	000271bf80--64ef39d18cabf13b41f89f86	000271bf80--64ef39d18cabf13b41f89f83	18173499438e95cb91a369a5eb1a60a9	APPROVED	2023-08-30T12:45:05.213	2023-08-30T12:46:13.603	2023-08-30T12:46:13.603
У Мюриэль не было иного выхода, кроме как указать Элине на дверь, она как раз была в конце коридора.	дверь	она	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef39d18cabf13b41f89f86	000271bf80--64ef36270308d50982a5a8a6	000271bf80--64ef39d18cabf13b41f89f86	000271bf80--64ef39d18cabf13b41f89f83	18173499438e95cb91a369a5eb1a60a9	APPROVED	2023-08-30T12:45:05.213	2023-08-30T12:46:13.603	2023-08-30T12:46:13.603
Мадонна уволила свою инструкторшу, потому что ее раздражал ее парень.	Мадонна	ее парень	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef39d24990a07004fe51fc	000271bf80--64ef36132409351a10c5f652	000271bf80--64ef39d24990a07004fe51fc	000271bf80--64ef39d14990a07004fe51f5	aebe420a53c975d486754a75fa9aa045	APPROVED	2023-08-30T12:45:06.059	2023-08-30T12:45:52.884	2023-08-30T12:45:52.884
Дженни хорошо помнила, что Клио была музой истории, Терпсихора покровительницей танцев, а Мельпомена опекает театры, она вообще любила запоминать всякие интересности.	Мельпомена	она	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef39d24990a07004fe51fc	000271bf80--64ef36290308d50982a5a938	000271bf80--64ef39d24990a07004fe51fc	000271bf80--64ef39d14990a07004fe51f5	aebe420a53c975d486754a75fa9aa045	APPROVED	2023-08-30T12:45:06.059	2023-08-30T12:45:52.884	2023-08-30T12:45:52.884
Хотя Диккенс, как говорят, помог Коллинзу развить характер Мэтта Грайса, он, вероятно, основан на «Кожаном чулке» из романов Джеймса Фенимора Купера.	Мэтта Грайса	он	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef39d24990a07004fe51fc	000271bf80--64ef36260308d50982a5a7ee	000271bf80--64ef39d24990a07004fe51fc	000271bf80--64ef39d14990a07004fe51f5	aebe420a53c975d486754a75fa9aa045	APPROVED	2023-08-30T12:45:06.059	2023-08-30T12:45:52.884	2023-08-30T12:45:52.884
Джим накричал на Кевина потому, что он был расстроен.	Кевина	он был расстроен	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef39d2894bcc257296b436	000271bf80--64ef36132409351a10c5f650	000271bf80--64ef39d2894bcc257296b436	000271bf80--64ef39d2894bcc257296b433	5d8726f6d2e56e0e4b7b8524a7ce88c3	APPROVED	2023-08-30T12:45:06.910	2023-08-30T12:46:33.327	2023-08-30T12:46:33.327
Мистер Тейлор был человеком с неуверенным характером и предпочитал думать, что Дэвид был просто неотесанный чурбан, и что любые проекты, которые он начинал, были просто еще одним доказательством его врожденного идиотизма.	Дэвид	он	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef39d2894bcc257296b436	000271bf80--64ef36260308d50982a5a78e	000271bf80--64ef39d2894bcc257296b436	000271bf80--64ef39d2894bcc257296b433	5d8726f6d2e56e0e4b7b8524a7ce88c3	APPROVED	2023-08-30T12:45:06.910	2023-08-30T12:46:33.327	2023-08-30T12:46:33.327
Вернись домой и увидишь в прихожей дробовик и ещё молоток. И да, он сломан, у него курок заедает.	дробовик	он	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef39d2894bcc257296b436	000271bf80--64ef36290308d50982a5a94c	000271bf80--64ef39d2894bcc257296b436	000271bf80--64ef39d2894bcc257296b433	5d8726f6d2e56e0e4b7b8524a7ce88c3	APPROVED	2023-08-30T12:45:06.910	2023-08-30T12:46:33.327	2023-08-30T12:46:33.327
Утром Джо построил на берегу домик из песка, а сверху воткнул флажок. Но после обеда прилив его размыл.	домик	прилив его размыл	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef39d3cb2d9f2c8af670af	000271bf80--64ef36132409351a10c5f654	000271bf80--64ef39d3cb2d9f2c8af670af	000271bf80--64ef39d3cb2d9f2c8af670ac	239d1850b93009d68fa8d8aa6c6e8bff	APPROVED	2023-08-30T12:45:07.785	2023-08-30T12:46:28.990	2023-08-30T12:46:28.990
Марк полностью ушел в заботу о Блейзе, белом коне. Он боялся, что конюхи в конюшнях Берлингтона били его и издевались над ним, потому что он был робким, поэтому он взял кормление и уход за животным на себя.	Блейзе	Он боялся	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef39d3cb2d9f2c8af670af	000271bf80--64ef36270308d50982a5a892	000271bf80--64ef39d3cb2d9f2c8af670af	000271bf80--64ef39d3cb2d9f2c8af670ac	239d1850b93009d68fa8d8aa6c6e8bff	APPROVED	2023-08-30T12:45:07.785	2023-08-30T12:46:28.990	2023-08-30T12:46:28.990
Хотя Диккенс, как говорят, помог Коллинзу развить характер Мэтта Грайса, он, вероятно, основан на «Кожаном чулке» из романов Джеймса Фенимора Купера.	Мэтта Грайса	он	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef39d3cb2d9f2c8af670af	000271bf80--64ef36260308d50982a5a7ee	000271bf80--64ef39d3cb2d9f2c8af670af	000271bf80--64ef39d3cb2d9f2c8af670ac	239d1850b93009d68fa8d8aa6c6e8bff	APPROVED	2023-08-30T12:45:07.785	2023-08-30T12:46:28.990	2023-08-30T12:46:28.990
Мистер Тейлор был человеком с неуверенным характером и предпочитал думать, что Дэвид был просто неотесанный чурбан, и что любые проекты, которые он начинал, были просто еще одним доказательством его врожденного идиотизма.	Дэвид	он	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef39d44990a07004fe5251	000271bf80--64ef36260308d50982a5a78e	000271bf80--64ef39d44990a07004fe5251	000271bf80--64ef39d44990a07004fe524d	4d4d7524624b931ac0ab1ab205bdf9df	APPROVED	2023-08-30T12:45:08.295	2023-08-30T12:46:05.353	2023-08-30T12:46:05.353
Смотри! Рыбка плывет прямо под уткой! Ей бы лучше уплыть в безопасное место!	уткой	Ей	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef39d44990a07004fe5251	000271bf80--64ef36132409351a10c5f660	000271bf80--64ef39d44990a07004fe5251	000271bf80--64ef39d44990a07004fe524d	4d4d7524624b931ac0ab1ab205bdf9df	APPROVED	2023-08-30T12:45:08.295	2023-08-30T12:46:05.353	2023-08-30T12:46:05.353
У Мюриэль в бальном зале есть знаменитый портрет балерины. Десять лет назад она отдала большую часть своего собрания в музей Спрингфилда, но его сохранила, потому что он был самым любимым.	собрания	его	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef39d44990a07004fe5251	000271bf80--64ef36270308d50982a5a870	000271bf80--64ef39d44990a07004fe5251	000271bf80--64ef39d44990a07004fe524d	4d4d7524624b931ac0ab1ab205bdf9df	APPROVED	2023-08-30T12:45:08.295	2023-08-30T12:46:05.353	2023-08-30T12:46:05.353
Хотя Диккенс, как говорят, помог Коллинзу развить характер Мэтта Грайса, он, вероятно, основан на «Кожаном чулке» из романов Джеймса Фенимора Купера.	Мэтта Грайса	он	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef39d4eced1c06c1a96c54	000271bf80--64ef36260308d50982a5a7ee	000271bf80--64ef39d4eced1c06c1a96c54	000271bf80--64ef39d4eced1c06c1a96c4f	652388480fbed0cfe02b3ea0427d5397	APPROVED	2023-08-30T12:45:08.117	2023-08-30T12:46:29.661	2023-08-30T12:46:29.661
Мадонна уволила свою инструкторшу, потому что ее раздражал ее парень.	Мадонна	ее парень	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef39d4eced1c06c1a96c54	000271bf80--64ef36132409351a10c5f652	000271bf80--64ef39d4eced1c06c1a96c54	000271bf80--64ef39d4eced1c06c1a96c4f	652388480fbed0cfe02b3ea0427d5397	APPROVED	2023-08-30T12:45:08.117	2023-08-30T12:46:29.661	2023-08-30T12:46:29.661
Марк полностью ушел в заботу о Блейзе, белом коне. Он боялся, что конюхи в конюшнях Берлингтона били его и издевались над ним, потому что он был робким, поэтому он взял кормление и уход за животным на себя.	Блейзе	Он боялся	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef39d4eced1c06c1a96c54	000271bf80--64ef36270308d50982a5a892	000271bf80--64ef39d4eced1c06c1a96c54	000271bf80--64ef39d4eced1c06c1a96c4f	652388480fbed0cfe02b3ea0427d5397	APPROVED	2023-08-30T12:45:08.117	2023-08-30T12:46:29.661	2023-08-30T12:46:29.661
Дженни хорошо помнила, что Клио была музой истории, Терпсихора покровительницей танцев, а Мельпомена опекает театры, она вообще любила запоминать всякие интересности.	Мельпомена	она	false				https://platform.toloka.ai/task/41009024/000271bf80--64ef39d5894bcc257296b4b4	000271bf80--64ef36290308d50982a5a938	000271bf80--64ef39d5894bcc257296b4b4	000271bf80--64ef39d4894bcc257296b4ae	8afd3807c0170af3e1782b2744cbc5dc	APPROVED	2023-08-30T12:45:09.059	2023-08-30T12:46:31.673	2023-08-30T12:46:31.673
Раньше Ларри всегда помогал папе с его работой. Но он не мог помочь ему сейчас, потому что папа сказал, что его босс в железнодорожной компании не хочет, чтобы кто-либо, кроме него, работал в офисе.	Ларри	он	true	true			https://platform.toloka.ai/task/41009024/000271bf80--64ef39d5894bcc257296b4b4	000271bf80--64ef36132409351a10c5f658	000271bf80--64ef39d5894bcc257296b4b4	000271bf80--64ef39d4894bcc257296b4ae	8afd3807c0170af3e1782b2744cbc5dc	APPROVED	2023-08-30T12:45:09.059	2023-08-30T12:46:31.673	2023-08-30T12:46:31.673
У Мюриэль не было иного выхода, кроме как указать Элине на дверь, она как раз была в конце коридора.	дверь	она	true				https://platform.toloka.ai/task/41009024/000271bf80--64ef39d5894bcc257296b4b4	000271bf80--64ef36270308d50982a5a8a6	000271bf80--64ef39d5894bcc257296b4b4	000271bf80--64ef39d4894bcc257296b4ae	8afd3807c0170af3e1782b2744cbc5dc	APPROVED	2023-08-30T12:45:09.059	2023-08-30T12:46:31.673	2023-08-30T12:46:31.673
Анна родила девочку в прошлом месяце. Она – очаровательный ребенок.	Анна	Она	false	false			https://platform.toloka.ai/task/41009024/000271bf80--64ef39d6cb2d9f2c8af67178	000271bf80--64ef36132409351a10c5f664	000271bf80--64ef39d6cb2d9f2c8af67178	000271bf80--64ef39d6cb2d9f2c8af67173	60ad27c9233283fa27aea8214319d979	APPROVED	2023-08-30T12:45:10.432	2023-08-30T12:45:58.046	2023-08-30T12:45:58.046
