INPUT:idx	INPUT:neutral_comment	INPUT:training_counter	OUTPUT:fluent	GOLDEN:fluent	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
65	Плохие люди.	1080	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--652e2d12d595cd3b249db98f	00027db7ff--652c79685dae053080c93d67	00027db7ff--652e2d12d595cd3b249db98f	00027db7ff--652e2d12d595cd3b249db98d	1aa301f6671b16ca59232119ae7323eb	APPROVED	2023-10-17T06:43:30.395	2023-10-17T06:44:25.454	2023-10-17T06:44:25.454	0.0320000000
4	https://ok.ru/profile/579040782312 этот гнойный пидар провокатор!!!!!	97	fluent	partly			https://platform.toloka.ai/task/41793535/00027db7ff--652e2d12d595cd3b249db98f	00027db7ff--652c78f64f14b96d9b218ca0	00027db7ff--652e2d12d595cd3b249db98f	00027db7ff--652e2d12d595cd3b249db98d	1aa301f6671b16ca59232119ae7323eb	APPROVED	2023-10-17T06:43:30.395	2023-10-17T06:44:25.454	2023-10-17T06:44:25.454	0.0320000000
586	потому что у нас такая власть и много людей , которые её поддерживает	230	partly				https://platform.toloka.ai/task/41793535/00027db7ff--652e2d161666f8262053fa47	00027db7ff--652c796b5dae053080c9417e	00027db7ff--652e2d161666f8262053fa47	00027db7ff--652e2d161666f8262053fa40	f6969f8605985e38cbcd339f3e4b9fef	APPROVED	2023-10-17T06:43:34.421	2023-10-17T06:44:07.402	2023-10-17T06:44:07.402	0.0300000000
444	самое ужасное, когда при очевидном, срыва -нольном деянии, начинает обманывать	267	no				https://platform.toloka.ai/task/41793535/00027db7ff--652e2d161666f8262053fa47	00027db7ff--652c796a5dae053080c94061	00027db7ff--652e2d161666f8262053fa47	00027db7ff--652e2d161666f8262053fa40	f6969f8605985e38cbcd339f3e4b9fef	APPROVED	2023-10-17T06:43:34.421	2023-10-17T06:44:07.402	2023-10-17T06:44:07.402	0.0300000000
18	самий пидараз здесь бартамео он уйдёть всё будеть нармалньно я в барсу верю	326	partly	partly			https://platform.toloka.ai/task/41793535/00027db7ff--652e2d161666f8262053fa47	00027db7ff--652c78f64f14b96d9b218cbc	00027db7ff--652e2d161666f8262053fa47	00027db7ff--652e2d161666f8262053fa40	f6969f8605985e38cbcd339f3e4b9fef	APPROVED	2023-10-17T06:43:34.421	2023-10-17T06:44:07.402	2023-10-17T06:44:07.402	0.0300000000
24	отобрать эту дубинку ,как же,вы полицейские будете жить среди этих избитых!	2002	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--652e2d39d595cd3b249dc2bc	00027db7ff--652c79685dae053080c93d15	00027db7ff--652e2d39d595cd3b249dc2bc	00027db7ff--652e2d39d595cd3b249dc2b1	f6969f8605985e38cbcd339f3e4b9fef	APPROVED	2023-10-17T06:44:09.655	2023-10-17T06:45:34.853	2023-10-17T06:45:34.853	0.0300000000
38	То проход в ноги и то валяние на полу	230	no	no			https://platform.toloka.ai/task/41793535/00027db7ff--652e2d39d595cd3b249dc2bc	00027db7ff--652c78f64f14b96d9b218ce4	00027db7ff--652e2d39d595cd3b249dc2bc	00027db7ff--652e2d39d595cd3b249dc2b1	f6969f8605985e38cbcd339f3e4b9fef	APPROVED	2023-10-17T06:44:09.655	2023-10-17T06:45:34.853	2023-10-17T06:45:34.853	0.0300000000
666	Да небось в танки гонял, вот и разозлился.	1496	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--652e2d39d595cd3b249dc2bc	00027db7ff--652c796b5dae053080c94224	00027db7ff--652e2d39d595cd3b249dc2bc	00027db7ff--652e2d39d595cd3b249dc2b1	f6969f8605985e38cbcd339f3e4b9fef	APPROVED	2023-10-17T06:44:09.655	2023-10-17T06:45:34.853	2023-10-17T06:45:34.853	0.0300000000
81	пустота все это, нас большинство и мы за поправки и путина	1592	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--652e2d4ec0918449075e7ccb	00027db7ff--652c79685dae053080c93d87	00027db7ff--652e2d4ec0918449075e7ccb	00027db7ff--652e2d4ec0918449075e7cc7	1aa301f6671b16ca59232119ae7323eb	APPROVED	2023-10-17T06:44:30.859	2023-10-17T06:45:03.653	2023-10-17T06:45:03.653	0.0300000000
383	А вы бедные сидите дома ,в окошко выглядывайте	313	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--652e2d4ec0918449075e7ccb	00027db7ff--652c796a5dae053080c93fe6	00027db7ff--652e2d4ec0918449075e7ccb	00027db7ff--652e2d4ec0918449075e7cc7	1aa301f6671b16ca59232119ae7323eb	APPROVED	2023-10-17T06:44:30.859	2023-10-17T06:45:03.653	2023-10-17T06:45:03.653	0.0300000000
65	Да я их уже изучил, мне на их мнение плевать, это быдлятино.	55	partly	fluent			https://platform.toloka.ai/task/41793535/00027db7ff--652e2d4ec0918449075e7ccb	00027db7ff--652c78f64f14b96d9b218d35	00027db7ff--652e2d4ec0918449075e7ccb	00027db7ff--652e2d4ec0918449075e7cc7	1aa301f6671b16ca59232119ae7323eb	APPROVED	2023-10-17T06:44:30.859	2023-10-17T06:45:03.653	2023-10-17T06:45:03.653	0.0300000000
56	:-d :-d :-d :-d :-d :-dпидараса кусок!!!не устал деньги отмывать?	21	partly	fluent			https://platform.toloka.ai/task/41793535/00027db7ff--652e2d753d958b5081856f7e	00027db7ff--652c78f64f14b96d9b218d15	00027db7ff--652e2d753d958b5081856f7e	00027db7ff--652e2d753d958b5081856f6f	1aa301f6671b16ca59232119ae7323eb	APPROVED	2023-10-17T06:45:09.239	2023-10-17T06:46:00.964	2023-10-17T06:46:00.964	0.0300000000
78	я бы в лицо им дала без сожеления, а рука у меня тяжелая	555	partly				https://platform.toloka.ai/task/41793535/00027db7ff--652e2d753d958b5081856f7e	00027db7ff--652c79685dae053080c93d81	00027db7ff--652e2d753d958b5081856f7e	00027db7ff--652e2d753d958b5081856f6f	1aa301f6671b16ca59232119ae7323eb	APPROVED	2023-10-17T06:45:09.239	2023-10-17T06:46:00.964	2023-10-17T06:46:00.964	0.0300000000
483	слепит дешевые китайские фирмы, а у фирменных свет мягкий неоновый. на этом бампере висит целое состояние	1914	partly				https://platform.toloka.ai/task/41793535/00027db7ff--652e2d753d958b5081856f7e	00027db7ff--652c796a5dae053080c940af	00027db7ff--652e2d753d958b5081856f7e	00027db7ff--652e2d753d958b5081856f6f	1aa301f6671b16ca59232119ae7323eb	APPROVED	2023-10-17T06:45:09.239	2023-10-17T06:46:00.964	2023-10-17T06:46:00.964	0.0300000000
318	Чё смотришь	848	partly				https://platform.toloka.ai/task/41793535/00027db7ff--652e2d90c0918449075e873d	00027db7ff--652c796a5dae053080c93f64	00027db7ff--652e2d90c0918449075e873d	00027db7ff--652e2d90c0918449075e872f	f6969f8605985e38cbcd339f3e4b9fef	APPROVED	2023-10-17T06:45:36.181	2023-10-17T06:46:05.993	2023-10-17T06:46:05.993	0.0300000000
72	Что-то эта группа стала укропской и фейкамёты.	187	partly	fluent			https://platform.toloka.ai/task/41793535/00027db7ff--652e2d90c0918449075e873d	00027db7ff--652c78f64f14b96d9b218d43	00027db7ff--652e2d90c0918449075e873d	00027db7ff--652e2d90c0918449075e872f	f6969f8605985e38cbcd339f3e4b9fef	APPROVED	2023-10-17T06:45:36.181	2023-10-17T06:46:05.993	2023-10-17T06:46:05.993	0.0300000000
764	Вам бы её, тогда бы посмотрели как вы будете улыбаться	2534	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--652e2d90c0918449075e873d	00027db7ff--652c796c5dae053080c942e9	00027db7ff--652e2d90c0918449075e873d	00027db7ff--652e2d90c0918449075e872f	f6969f8605985e38cbcd339f3e4b9fef	APPROVED	2023-10-17T06:45:36.181	2023-10-17T06:46:05.993	2023-10-17T06:46:05.993	0.0300000000
670	Ты опять о себе?	1117	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--652e2dc2f05e5d1fabad9b74	00027db7ff--652c796b5dae053080c9422c	00027db7ff--652e2dc2f05e5d1fabad9b74	00027db7ff--652e2dc2f05e5d1fabad9b72	f6969f8605985e38cbcd339f3e4b9fef	APPROVED	2023-10-17T06:46:26.723	2023-10-17T06:47:53.203	2023-10-17T06:47:53.203	0.0300000000
237	Лишь бы машинам их ним и им было хорошо,а там трава не рости	436	no				https://platform.toloka.ai/task/41793535/00027db7ff--652e2dc2f05e5d1fabad9b74	00027db7ff--652c79695dae053080c93ec1	00027db7ff--652e2dc2f05e5d1fabad9b74	00027db7ff--652e2dc2f05e5d1fabad9b72	f6969f8605985e38cbcd339f3e4b9fef	APPROVED	2023-10-17T06:46:26.723	2023-10-17T06:47:53.203	2023-10-17T06:47:53.203	0.0300000000
0	Чтобы у этих людей которые обидели кота-ноги отсохли и руки тоже...	291	fluent	partly			https://platform.toloka.ai/task/41793535/00027db7ff--652e2dc2f05e5d1fabad9b74	00027db7ff--652c78f64f14b96d9b218c97	00027db7ff--652e2dc2f05e5d1fabad9b74	00027db7ff--652e2dc2f05e5d1fabad9b72	f6969f8605985e38cbcd339f3e4b9fef	APPROVED	2023-10-17T06:46:26.723	2023-10-17T06:47:53.203	2023-10-17T06:47:53.203	0.0300000000
301	Левада может адекватно такой объём анализировать, другим такие технологии не доступны	572	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--652e2fc23d958b508185ca17	00027db7ff--652c796a5dae053080c93f42	00027db7ff--652e2fc23d958b508185ca17	00027db7ff--652e2fc13d958b508185ca14	b2c1d73b0a76102b19103af601cc12f6	APPROVED	2023-10-17T06:54:58.042	2023-10-17T06:58:35.759	2023-10-17T06:58:35.759	0.0320000000
24	отобрать эту дубинку ,как же,вы полицейские будете жить среди этих избитых!	2002	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--652e2fc23d958b508185ca17	00027db7ff--652c79685dae053080c93d15	00027db7ff--652e2fc23d958b508185ca17	00027db7ff--652e2fc13d958b508185ca14	b2c1d73b0a76102b19103af601cc12f6	APPROVED	2023-10-17T06:54:58.042	2023-10-17T06:58:35.759	2023-10-17T06:58:35.759	0.0320000000
45	интересно,что он курит? отдай мой лям ублюдок👎👎👎	185	fluent	fluent			https://platform.toloka.ai/task/41793535/00027db7ff--652e2fc23d958b508185ca17	00027db7ff--652c78f64f14b96d9b218cf2	00027db7ff--652e2fc23d958b508185ca17	00027db7ff--652e2fc13d958b508185ca14	b2c1d73b0a76102b19103af601cc12f6	APPROVED	2023-10-17T06:54:58.042	2023-10-17T06:58:35.759	2023-10-17T06:58:35.759	0.0320000000
586	потому что у нас такая власть и много людей , которые её поддерживает	230	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--652e2fcd9ecfd2210d0de1d3	00027db7ff--652c796b5dae053080c9417e	00027db7ff--652e2fcd9ecfd2210d0de1d3	00027db7ff--652e2fcd9ecfd2210d0de1ca	108b2c30906aa3ec92210fd11b85382d	APPROVED	2023-10-17T06:55:09.764	2023-10-17T06:55:32.476	2023-10-17T06:55:32.476	0.0300000000
65	Плохие люди.	1080	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--652e2fcd9ecfd2210d0de1d3	00027db7ff--652c79685dae053080c93d67	00027db7ff--652e2fcd9ecfd2210d0de1d3	00027db7ff--652e2fcd9ecfd2210d0de1ca	108b2c30906aa3ec92210fd11b85382d	APPROVED	2023-10-17T06:55:09.764	2023-10-17T06:55:32.476	2023-10-17T06:55:32.476	0.0300000000
23	вспоминается на ум одна фраза(сказочный,зачем его только из больницы выписали)так и здесь,очевидное невероятное	352	no	partly			https://platform.toloka.ai/task/41793535/00027db7ff--652e2fcd9ecfd2210d0de1d3	00027db7ff--652c78f64f14b96d9b218cc6	00027db7ff--652e2fcd9ecfd2210d0de1d3	00027db7ff--652e2fcd9ecfd2210d0de1ca	108b2c30906aa3ec92210fd11b85382d	APPROVED	2023-10-17T06:55:09.764	2023-10-17T06:55:32.476	2023-10-17T06:55:32.476	0.0300000000
444	самое ужасное, когда при очевидном, срыва -нольном деянии, начинает обманывать	267	no				https://platform.toloka.ai/task/41793535/00027db7ff--652e2fe643053127f353f325	00027db7ff--652c796a5dae053080c94061	00027db7ff--652e2fe643053127f353f325	00027db7ff--652e2fe643053127f353f31e	108b2c30906aa3ec92210fd11b85382d	APPROVED	2023-10-17T06:55:34.257	2023-10-17T06:56:05.250	2023-10-17T06:56:05.250	0.0300000000
159	Хорошее у вас детство было. Я к классу седьмому еле велосипед нажил а они уже на явах катались	2253	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--652e2fe643053127f353f325	00027db7ff--652c79695dae053080c93e24	00027db7ff--652e2fe643053127f353f325	00027db7ff--652e2fe643053127f353f31e	108b2c30906aa3ec92210fd11b85382d	APPROVED	2023-10-17T06:55:34.257	2023-10-17T06:56:05.250	2023-10-17T06:56:05.250	0.0300000000
49	Я попала тоже отослала деньги за платье и все, заблокировала меня	56	partly	fluent			https://platform.toloka.ai/task/41793535/00027db7ff--652e2fe643053127f353f325	00027db7ff--652c78f64f14b96d9b218cfa	00027db7ff--652e2fe643053127f353f325	00027db7ff--652e2fe643053127f353f31e	108b2c30906aa3ec92210fd11b85382d	APPROVED	2023-10-17T06:55:34.257	2023-10-17T06:56:05.250	2023-10-17T06:56:05.250	0.0300000000
62	это не наглость. это подлость! мерзавец папаколи.	321	fluent	fluent			https://platform.toloka.ai/task/41793535/00027db7ff--652e30651666f82620548ac9	00027db7ff--652c78f64f14b96d9b218d2a	00027db7ff--652e30651666f82620548ac9	00027db7ff--652e30651666f82620548ac6	d081e982a20574bdbddc8b88a61bbae7	APPROVED	2023-10-17T06:57:41.206	2023-10-17T07:07:03.586	2023-10-17T07:07:03.586	0.0320000000
444	самое ужасное, когда при очевидном, срыва -нольном деянии, начинает обманывать	267	partly				https://platform.toloka.ai/task/41793535/00027db7ff--652e30651666f82620548ac9	00027db7ff--652c796a5dae053080c94061	00027db7ff--652e30651666f82620548ac9	00027db7ff--652e30651666f82620548ac6	d081e982a20574bdbddc8b88a61bbae7	APPROVED	2023-10-17T06:57:41.206	2023-10-17T07:07:03.586	2023-10-17T07:07:03.586	0.0320000000
586	потому что у нас такая власть и много людей , которые её поддерживает	230	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--652e30651666f82620548ac9	00027db7ff--652c796b5dae053080c9417e	00027db7ff--652e30651666f82620548ac9	00027db7ff--652e30651666f82620548ac6	d081e982a20574bdbddc8b88a61bbae7	APPROVED	2023-10-17T06:57:41.206	2023-10-17T07:07:03.586	2023-10-17T07:07:03.586	0.0320000000
483	слепит дешевые китайские фирмы, а у фирменных свет мягкий неоновый. на этом бампере висит целое состояние	1914	no				https://platform.toloka.ai/task/41793535/00027db7ff--652e308630948756f64327e5	00027db7ff--652c796a5dae053080c940af	00027db7ff--652e308630948756f64327e5	00027db7ff--652e308630948756f64327df	9cd95abbf81198ee1af4571b6e545368	APPROVED	2023-10-17T06:58:14.738	2023-10-17T07:02:46.954	2023-10-17T07:02:46.954	0.0300000000
55	на кол,на кол всех посадить:-d﻿	239	no	fluent			https://platform.toloka.ai/task/41793535/00027db7ff--652e308630948756f64327e5	00027db7ff--652c78f64f14b96d9b218d10	00027db7ff--652e308630948756f64327e5	00027db7ff--652e308630948756f64327df	9cd95abbf81198ee1af4571b6e545368	APPROVED	2023-10-17T06:58:14.738	2023-10-17T07:02:46.954	2023-10-17T07:02:46.954	0.0300000000
65	Плохие люди.	1080	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--652e308630948756f64327e5	00027db7ff--652c79685dae053080c93d67	00027db7ff--652e308630948756f64327e5	00027db7ff--652e308630948756f64327df	9cd95abbf81198ee1af4571b6e545368	APPROVED	2023-10-17T06:58:14.738	2023-10-17T07:02:46.954	2023-10-17T07:02:46.954	0.0300000000
65	Плохие люди.	1080	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--652e309230948756f64329e4	00027db7ff--652c79685dae053080c93d67	00027db7ff--652e309230948756f64329e4	00027db7ff--652e309230948756f64329e0	08dac0570798c322b603298ff65c6376	APPROVED	2023-10-17T06:58:26.828	2023-10-17T06:58:53.186	2023-10-17T06:58:53.186	0.0300000000
764	Вам бы её, тогда бы посмотрели как вы будете улыбаться	2534	fluent				https://platform.toloka.ai/task/41793535/00027db7ff--652e309230948756f64329e4	00027db7ff--652c796c5dae053080c942e9	00027db7ff--652e309230948756f64329e4	00027db7ff--652e309230948756f64329e0	08dac0570798c322b603298ff65c6376	APPROVED	2023-10-17T06:58:26.828	2023-10-17T06:58:53.186	2023-10-17T06:58:53.186	0.0300000000
24	как там тебя? пизданутая! если чо, то на фото ак-74))) даже тут ты наглухо затупила😂😂	64	partly	partly			https://platform.toloka.ai/task/41793535/00027db7ff--652e309230948756f64329e4	00027db7ff--652c78f64f14b96d9b218cc8	00027db7ff--652e309230948756f64329e4	00027db7ff--652e309230948756f64329e0	08dac0570798c322b603298ff65c6376	APPROVED	2023-10-17T06:58:26.828	2023-10-17T06:58:53.186	2023-10-17T06:58:53.186	0.0300000000
14	Хватит мыслить шаблонами и приписывать левакам свои фантазии в стиле ыыыы атнять и паделить	182	partly	partly			https://platform.toloka.ai/task/41793535/00027db7ff--652e30ae35bd575be8ef88c7	00027db7ff--652c78f64f14b96d9b218cb4	00027db7ff--652e30ae35bd575be8ef88c7	00027db7ff--652e30ad35bd575be8ef88c3	b2c1d73b0a76102b19103af601cc12f6	APPROVED	2023-10-17T06:58:54.051	2023-10-17T06:59:14.478	2023-10-17T06:59:14.478	0.0320000000
