INPUT:idx	INPUT:toxic_comment	INPUT:task1_suite_id	INPUT:neutral_comment	INPUT:training_counter	OUTPUT:is_match	GOLDEN:is_match	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
378	тебя не ебёт где я учусь и нечего оскорблять меня , ты не чем не лучше меня	1	тебя не должно волновать, где я учусь и нечего оскорблять меня.	966	true				https://platform.toloka.ai/task/41793355/00027db74b--652d0ebda626d76c9dd0f0f4	00027db74b--652c72bda8ebdc7126d24180	00027db74b--652d0ebda626d76c9dd0f0f4	00027db74b--652d0ebda626d76c9dd0f0f1	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:21:49.094	2023-10-16T10:23:10.019	2023-10-16T10:23:10.019	0.0300000000
35	за што судить за то чтоза себя постояла,этим тварям надо отрезать мужское достоинство и на зону,	control	Судить по закону или отдать на самосуд	225	false	false			https://platform.toloka.ai/task/41793355/00027db74b--652d0ebda626d76c9dd0f0f4	00027db74b--652c722467632923dd5e67ad	00027db74b--652d0ebda626d76c9dd0f0f4	00027db74b--652d0ebda626d76c9dd0f0f1	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:21:49.094	2023-10-16T10:23:10.019	2023-10-16T10:23:10.019	0.0300000000
11	вы что , ебанулились совсем ебучие модераторы????????	control	Вы с ума там сошли,модераторы?	440	true	true			https://platform.toloka.ai/task/41793355/00027db74b--652d0f0fa8ebdc7126f50543	00027db74b--652c722467632923dd5e6776	00027db74b--652d0f0fa8ebdc7126f50543	00027db74b--652d0f0fa8ebdc7126f50529	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:23:11.955	2023-10-16T10:23:59.541	2023-10-16T10:23:59.541	0.0300000000
103	ублюдки!! родителей-к ответу,родили-воспитывайте,следите за своими чадами	1	Родители должны нести ответственность за воспитание детей и следить за их поведением!	250	true				https://platform.toloka.ai/task/41793355/00027db74b--652d0f0fa8ebdc7126f50543	00027db74b--652c72bba8ebdc7126d23f2b	00027db74b--652d0f0fa8ebdc7126f50543	00027db74b--652d0f0fa8ebdc7126f50529	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:23:11.955	2023-10-16T10:23:59.541	2023-10-16T10:23:59.541	0.0300000000
324	какая там мразь из думы старикам макарошки предлагала	1	Кто там из думы пенсионерам макароны предлагал?	18	true				https://platform.toloka.ai/task/41793355/00027db74b--652d0f0fa8ebdc7126f50543	00027db74b--652c72bca8ebdc7126d24110	00027db74b--652d0f0fa8ebdc7126f50543	00027db74b--652d0f0fa8ebdc7126f50529	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:23:11.955	2023-10-16T10:23:59.541	2023-10-16T10:23:59.541	0.0300000000
797	долбаеб, решил ресонуться, купил бы кольцо, цветы и на колено, вот что нужно кате а не пафос с вертолета	1	Если хочешь показать себя , купи кольцо, цветы и на колено, вот, что нужно Кате ,а не пафос с вертолета	166	true				https://platform.toloka.ai/task/41793355/00027db74b--652d0f41b96e923dda589307	00027db74b--652c72c0a8ebdc7126d24571	00027db74b--652d0f41b96e923dda589307	00027db74b--652d0f40b96e923dda5892d9	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:24:01.044	2023-10-16T10:25:00.660	2023-10-16T10:25:00.660	0.0300000000
478	блядь чем вам сука тимати неугодил	1	чем вам тимати неугодил	268	true				https://platform.toloka.ai/task/41793355/00027db74b--652d0f41b96e923dda589307	00027db74b--652c72bda8ebdc7126d2426c	00027db74b--652d0f41b96e923dda589307	00027db74b--652d0f40b96e923dda5892d9	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:24:01.044	2023-10-16T10:25:00.660	2023-10-16T10:25:00.660	0.0300000000
18	да не женщины виноваты это мужики уроды сейчас пошли	control	Не женщины виноваты, а мужчины сейчас такие.	405	true	true			https://platform.toloka.ai/task/41793355/00027db74b--652d0f41b96e923dda589307	00027db74b--652c722467632923dd5e6786	00027db74b--652d0f41b96e923dda589307	00027db74b--652d0f40b96e923dda5892d9	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:24:01.044	2023-10-16T10:25:00.660	2023-10-16T10:25:00.660	0.0300000000
627	от этого дурака что угодно можно ожидать хотя навряд ли..	1	от этого что угодно можно ожидать хотя навряд ли	770	true				https://platform.toloka.ai/task/41793355/00027db74b--652d0f7ea8ebdc7126f51f0f	00027db74b--652c72bfa8ebdc7126d243c9	00027db74b--652d0f7ea8ebdc7126f51f0f	00027db74b--652d0f7ea8ebdc7126f51f0c	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:25:02.400	2023-10-16T10:26:45.482	2023-10-16T10:26:45.482	0.0300000000
16	Да кому нужна твоя страница и пд? Пост бредовой паранои	control	Никому твоя страница не нужна.	863	false	true			https://platform.toloka.ai/task/41793355/00027db74b--652d0f7ea8ebdc7126f51f0f	00027db74b--652c722467632923dd5e6781	00027db74b--652d0f7ea8ebdc7126f51f0f	00027db74b--652d0f7ea8ebdc7126f51f0c	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:25:02.400	2023-10-16T10:26:45.482	2023-10-16T10:26:45.482	0.0300000000
751	какой блять мост ? и где конкретно он будет ? рисуешь всякую хуйню	1	Какой мост? И где он будет? Рисуешь всякую ерунду	918	true				https://platform.toloka.ai/task/41793355/00027db74b--652d0f7ea8ebdc7126f51f0f	00027db74b--652c72bfa8ebdc7126d24512	00027db74b--652d0f7ea8ebdc7126f51f0f	00027db74b--652d0f7ea8ebdc7126f51f0c	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:25:02.400	2023-10-16T10:26:45.482	2023-10-16T10:26:45.482	0.0300000000
29	￼да такую хуйню только баба могла написать	control	Этот текст писала женщина	731	true	false			https://platform.toloka.ai/task/41793355/00027db74b--652d0fe8ab3da57ae56af7d2	00027db74b--652c722467632923dd5e67a0	00027db74b--652d0fe8ab3da57ae56af7d2	00027db74b--652d0fe7ab3da57ae56af7cd	b9c6aabe56ef64f256a54e18e53429d1	APPROVED	2023-10-16T10:26:48.053	2023-10-16T10:27:44.141	2023-10-16T10:27:44.141	0.0320000000
524	почему ты простое хамло называешь художником?	1	Почему вы называете его художником?	604	true				https://platform.toloka.ai/task/41793355/00027db74b--652d0fe8ab3da57ae56af7d2	00027db74b--652c72bea8ebdc7126d242d9	00027db74b--652d0fe8ab3da57ae56af7d2	00027db74b--652d0fe7ab3da57ae56af7cd	b9c6aabe56ef64f256a54e18e53429d1	APPROVED	2023-10-16T10:26:48.053	2023-10-16T10:27:44.141	2023-10-16T10:27:44.141	0.0320000000
395	это что за пидораст мужики на уху рыбы поймать не могут	1	Это что за чудак, мужики на уху рыбы поймать не могут	4	true				https://platform.toloka.ai/task/41793355/00027db74b--652d0fe8ab3da57ae56af7d2	00027db74b--652c72bda8ebdc7126d241a3	00027db74b--652d0fe8ab3da57ae56af7d2	00027db74b--652d0fe7ab3da57ae56af7cd	b9c6aabe56ef64f256a54e18e53429d1	APPROVED	2023-10-16T10:26:48.053	2023-10-16T10:27:44.141	2023-10-16T10:27:44.141	0.0320000000
14	посмотреть бы на нее когда будет пенсионеркой идиотка	1	Посмотреть бы на нее, когда станет пенсионеркой	218	true				https://platform.toloka.ai/task/41793355/00027db74b--652d0fe9f304820cdb7706c1	00027db74b--652c72baa8ebdc7126d23e47	00027db74b--652d0fe9f304820cdb7706c1	00027db74b--652d0fe8f304820cdb7706be	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:26:49.068	2023-10-16T10:28:06.106	2023-10-16T10:28:06.106	0.0300000000
31	долбаёбы - митингуют, а умные читают предвыборнный план кандидата от опозиции	control	одни митингуют ,а другие предвыборные планы читают	981	false	false			https://platform.toloka.ai/task/41793355/00027db74b--652d0fe9f304820cdb7706c1	00027db74b--652c722467632923dd5e67a4	00027db74b--652d0fe9f304820cdb7706c1	00027db74b--652d0fe8f304820cdb7706be	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:26:49.068	2023-10-16T10:28:06.106	2023-10-16T10:28:06.106	0.0300000000
527	дебил.лучше бы в баню с женою сходил или с девушкой жаркой	1	лучше бы в баню с женою сходил или с девушкой жаркой	494	true				https://platform.toloka.ai/task/41793355/00027db74b--652d0fe9f304820cdb7706c1	00027db74b--652c72bea8ebdc7126d242e0	00027db74b--652d0fe9f304820cdb7706c1	00027db74b--652d0fe8f304820cdb7706be	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:26:49.068	2023-10-16T10:28:06.106	2023-10-16T10:28:06.106	0.0300000000
324	какая там мразь из думы старикам макарошки предлагала	1	Кто там из думы пенсионерам макароны предлагал?	18	true				https://platform.toloka.ai/task/41793355/00027db74b--652d1021e7a3240e304a06a3	00027db74b--652c72bca8ebdc7126d24110	00027db74b--652d1021e7a3240e304a06a3	00027db74b--652d1021e7a3240e304a0698	b9c6aabe56ef64f256a54e18e53429d1	APPROVED	2023-10-16T10:27:45.834	2023-10-16T10:28:45.308	2023-10-16T10:28:45.308	0.0300000000
790	Так пендосия и израель только силой завоеванное признают, какие-то рифирендумы-шмифирендумы им неизвестны.	1	Так америка и израель только силой завоеванное признают, какие-то рифирендумы-шмифирендумы им неизвестны	543	true				https://platform.toloka.ai/task/41793355/00027db74b--652d1021e7a3240e304a06a3	00027db74b--652c72c0a8ebdc7126d24563	00027db74b--652d1021e7a3240e304a06a3	00027db74b--652d1021e7a3240e304a0698	b9c6aabe56ef64f256a54e18e53429d1	APPROVED	2023-10-16T10:27:45.834	2023-10-16T10:28:45.308	2023-10-16T10:28:45.308	0.0300000000
7	водила молодец при любой скорости попробуй эту дуру останови а родителей этих детей напиздить надо	control	Водитель молодец! Очень тяжело остановить такую большую машину.А родителям урок! Так нельзя!	279	true	true			https://platform.toloka.ai/task/41793355/00027db74b--652d1021e7a3240e304a06a3	00027db74b--652c722467632923dd5e676c	00027db74b--652d1021e7a3240e304a06a3	00027db74b--652d1021e7a3240e304a0698	b9c6aabe56ef64f256a54e18e53429d1	APPROVED	2023-10-16T10:27:45.834	2023-10-16T10:28:45.308	2023-10-16T10:28:45.308	0.0300000000
388	к сожалению, реальное соотношение вполне паритетно; десятки миллионов силовиков, самих чиновников, прихлебателей и просто долбоебов поддерживают власть	1	К сожалению, реальное соотношение вполне паритетно; десятки миллионов силовиков, самих чиновников, и просто  тех кто поддерживают власть	184	true				https://platform.toloka.ai/task/41793355/00027db74b--652d103769e9c13d554447e2	00027db74b--652c72bda8ebdc7126d24194	00027db74b--652d103769e9c13d554447e2	00027db74b--652d103769e9c13d554447db	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:28:07.620	2023-10-16T10:29:32.735	2023-10-16T10:29:32.735	0.0300000000
32	дурачка , это же не купальник , а блядский наряд .	control	Это же не купальник, а что ни на есть наряд.	669	false	false			https://platform.toloka.ai/task/41793355/00027db74b--652d103769e9c13d554447e2	00027db74b--652c722467632923dd5e67a6	00027db74b--652d103769e9c13d554447e2	00027db74b--652d103769e9c13d554447db	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:28:07.620	2023-10-16T10:29:32.735	2023-10-16T10:29:32.735	0.0300000000
249	ну и зачем вы сейчас выкинули это видео 2015 года? этот хохлоперевёртыш ещё во власти?	1	Ну и зачем вы сейчас выкинули это видео2015года?это человек ещё во власти?	950	true				https://platform.toloka.ai/task/41793355/00027db74b--652d103769e9c13d554447e2	00027db74b--652c72bca8ebdc7126d24069	00027db74b--652d103769e9c13d554447e2	00027db74b--652d103769e9c13d554447db	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:28:07.620	2023-10-16T10:29:32.735	2023-10-16T10:29:32.735	0.0300000000
573	адми ты наверное долбоёб- каемамочки, блять это же дети	1	адми ты наверное неправ - каемамочки, это же дети	872	true				https://platform.toloka.ai/task/41793355/00027db74b--652d1097e7a3240e304a21c5	00027db74b--652c72bea8ebdc7126d24343	00027db74b--652d1097e7a3240e304a21c5	00027db74b--652d1097e7a3240e304a21c0	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:29:43.766	2023-10-16T10:30:42.324	2023-10-16T10:30:42.324	0.0300000000
753	Какой алгоритм, блядь? Отправил жалобу на бан и модератор подтвердил бан	1	Какой алгоритм? Отправил жалобу на бан и модератор подтвердил бан	147	true				https://platform.toloka.ai/task/41793355/00027db74b--652d1097e7a3240e304a21c5	00027db74b--652c72bfa8ebdc7126d24516	00027db74b--652d1097e7a3240e304a21c5	00027db74b--652d1097e7a3240e304a21c0	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:29:43.766	2023-10-16T10:30:42.324	2023-10-16T10:30:42.324	0.0300000000
1	блин в каком говне мы находимся.	control	мы находимся в весьма печальном положении	423	true	true			https://platform.toloka.ai/task/41793355/00027db74b--652d1097e7a3240e304a21c5	00027db74b--652c722467632923dd5e6761	00027db74b--652d1097e7a3240e304a21c5	00027db74b--652d1097e7a3240e304a21c0	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:29:43.766	2023-10-16T10:30:42.324	2023-10-16T10:30:42.324	0.0300000000
34	жир трест.да разве могут они с такими харями работать????	control	Человек с большими формами.	421	false	false			https://platform.toloka.ai/task/41793355/00027db74b--652d10d6d9cf351248ca4cae	00027db74b--652c722467632923dd5e67aa	00027db74b--652d10d6d9cf351248ca4cae	00027db74b--652d10d6d9cf351248ca4ca9	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:30:46.195	2023-10-16T10:32:28.481	2023-10-16T10:32:28.481	0.0300000000
27	какая то выкинула .. руки бы оторвать....стерилизуйте своих питомцев,люди!!!!	1	какая то выкинула .....стерилизуйте своих питомцев,люди!!!!	881	false				https://platform.toloka.ai/task/41793355/00027db74b--652d10d6d9cf351248ca4cae	00027db74b--652c72baa8ebdc7126d23e64	00027db74b--652d10d6d9cf351248ca4cae	00027db74b--652d10d6d9cf351248ca4ca9	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:30:46.195	2023-10-16T10:32:28.481	2023-10-16T10:32:28.481	0.0300000000
323	Дебил Коноплеводство зарубил Хрущ как и многие хорошие вещи	1	Хрущев коноплеволство запретил как многие другие вещи	320	true				https://platform.toloka.ai/task/41793355/00027db74b--652d10d6d9cf351248ca4cae	00027db74b--652c72bca8ebdc7126d2410e	00027db74b--652d10d6d9cf351248ca4cae	00027db74b--652d10d6d9cf351248ca4ca9	003a2d977f8f7d89b1b002c70c3b6690	APPROVED	2023-10-16T10:30:46.195	2023-10-16T10:32:28.481	2023-10-16T10:32:28.481	0.0300000000
